accuracy,f1,balanced_accuracy
0.9990818844322029,0.9989377240738282,0.9990646583182399
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9990245022092156,0.998870356834341,0.9989030653895454
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9988523555402536,0.9986714494486515,0.9987673557755941
0.9991392666551903,0.9990037856146643,0.9990676599783654
0.9993114133241522,0.9992030814185151,0.9992509574107524
0.9992539882933548,0.9991364995018266,0.9991844858331562
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9989671199862282,0.9988036687491693,0.9988208063636081
0.9986228266483044,0.998405739338382,0.998533520355154
0.9993114133241522,0.999202975557917,0.9992351045510521
0.998909737763241,0.9987381284452415,0.9988338319749832
0.9998278434523127,0.999800810039174,0.9998166849382331
0.9993687955471395,0.9992697337847707,0.9993648859840656
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991392666551903,0.9990032560303009,0.9990199830997655
0.9993687955471395,0.9992693457323149,0.9993014188618599
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9991392666551903,0.9990036532713383,0.9990518071186653
0.9987949733172663,0.9986054850919717,0.9987327708329923
0.9994261448410421,0.9993359011820959,0.9993836625693135
0.9989671199862282,0.9988046221277727,0.998916007046917
0.9993114133241522,0.999203081418515,0.999266760177577
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9990245022092156,0.998870356834341,0.9989030653895454
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9994835599931141,0.999402191962803,0.9994183365720799
0.9990245022092156,0.9988706570118913,0.9989190402572738
0.9994261777701268,0.9993360775461426,0.999399577131844
0.9991966027774589,0.9990702616549343,0.9991498169365511
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9989671199862282,0.9988039867109634,0.9988525399247111
0.9992540311011648,0.9991370726850315,0.9992638350543971
0.9993114133241522,0.999203081418515,0.999266760177577
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.998737591094279,0.998538788522848,0.9986663048459254
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9993687955471395,0.9992692486547532,0.9992697822623473
0.9990818844322029,0.998936735778841,0.9989378651088688
0.9993113738092505,0.9992029755579172,0.9992508780785421
0.9987949733172663,0.9986045584424215,0.9986692299691053
0.999655706662076,0.9996016994158259,0.9996651136498914
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.9993687955471395,0.9992693457323149,0.9993014188618599
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9986802088712917,0.9984718623347286,0.9985524453925001
0.9993114133241522,0.9992030814185151,0.9992509574107524
0.9995983013887295,0.99953509995351,0.9995511159566901
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9988523555402536,0.998671272920542,0.9987514889950426
0.9994261777701268,0.999335636460271,0.9993360775461426
0.9995409422161015,0.9994686503719448,0.9994847288174655
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9990245022092156,0.9988711069792151,0.9989665988363746
0.9994261777701268,0.9993359011820959,0.9993678714124435
0.99890967519798,0.998737960810362,0.9988337173840127
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9994261777701268,0.9993360775461426,0.9994154114489
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9989671199862282,0.9988038277511962,0.9988366731441596
0.9994835599931141,0.9994022713687987,0.9994342033526313
0.9988523555402536,0.998671272920542,0.9987514889950426
0.998737591094279,0.9985382059800664,0.9986029759634956
0.9990818844322029,0.9989378651088688,0.9990646879864709
0.9994261448410421,0.9993357247243257,0.9993519392205329
0.9994261777701268,0.99933598937583,0.9993995446683485
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9988523555402536,0.998671272920542,0.9987514889950426
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.998909737763241,0.9987381284452415,0.9988338319749832
0.9993687955471395,0.9992695398100803,0.9993173408414481
0.9993687593251463,0.9992694427840871,0.9993172703239277
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9986228266483044,0.9984051036682616,0.9984859200134997
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9991392666551903,0.9990041824337781,0.9991310505636256
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.998909737763241,0.9987374576383813,0.9987704205361823
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9996556869046253,0.999601593625498,0.9996333698764661
0.9990818844322029,0.9989367357788411,0.9989535908543796
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9991392666551903,0.9990040501958701,0.9991151837830742
0.9994835599931141,0.9994021125357072,0.9994024697915284
0.9987949733172663,0.9986049292499833,0.9987009635302082
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9991392666551903,0.999003256030301,0.9990042485395645
0.9989671199862282,0.9988046221277727,0.998900215405679
0.9995409158728337,0.9994688620369141,0.9995323087344752
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.998909737763241,0.9987374576383813,0.9987861476793254
0.9993114133241522,0.999203081418515,0.999266760177577
0.9994261777701268,0.99933598937583,0.9993995446683485
0.9992540311011648,0.9991366141993757,0.9991845739800567
0.9991966488781775,0.9990702616549342,0.9991340434090612
0.9987375186502927,0.9985380116959064,0.9986028172990749
0.9985080622023297,0.9982712765957447,0.9983055351810737
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.998909737763241,0.998737960810362,0.9988337480209797
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9995409422161015,0.9994687209456766,0.9994847854141347
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9991392172615632,0.9990040501958701,0.9991151480399459
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9989671199862282,0.9988049395830567,0.9989477406080198
0.9989671199862282,0.9988046221277727,0.998916007046917
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9990245022092156,0.9988709570299528,0.9989507459766743
0.9989671199862282,0.9988038277511962,0.9988209511071777
0.9993687593251463,0.9992693457323149,0.9993014086495375
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.999655706662076,0.9996016465276856,0.99964924686934
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9994835599931141,0.9994024301175221,0.9994659369137342
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9990818844322029,0.998936877076412,0.998953717968569
0.9990245022092156,0.9988706570118913,0.9989190402572738
0.9990244462297716,0.9988705069430603,0.9989189168516133
0.998909737763241,0.998737960810362,0.9988337480209797
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9986802088712917,0.9984722683493855,0.9985999126005397
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9994835599931141,0.9994023507537021,0.9994500701331828
0.9990818844322029,0.9989370183364337,0.9989695708282693
0.9988523555402536,0.9986710963455149,0.9987198899651868
0.9991966027774589,0.9990702616549343,0.9991498169365511
0.9991392666551903,0.9990039179228368,0.9990993170025226
0.9994835599931141,0.9994021125357072,0.9994024697915284
0.9988523555402536,0.9986710963455149,0.9987356222144911
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9990245022092156,0.9988708070408501,0.9989348931169741
0.9991392666551903,0.9990037856146643,0.9990676599783654
0.9990244462297716,0.9988705069430603,0.9989189168516133
0.9993687955471395,0.999269151551392,0.9992696853007569
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9994261777701268,0.99933598937583,0.9993995446683485
0.998909737763241,0.9987381284452415,0.9988496148015312
0.9990818844322029,0.9989373007438894,0.9990012765476698
0.9992540311011648,0.9991367288664587,0.999200426839757
0.9989670607138759,0.9988043045037864,0.9988842479550082
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9993114133241522,0.999203081418515,0.999266760177577
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9989671199862282,0.9988044633368757,0.9989001402663655
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9995409422161015,0.9994688620369141,0.9995164911335352
0.9991966488781775,0.9990701381509033,0.9991181905493609
0.9990244462297716,0.998870356834341,0.9989030551772231
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9995983244390888,0.9995352234247393,0.9995828546239542
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9987949733172663,0.9986045584424215,0.9986692299691053
0.9992540311011648,0.9991362700152815,0.999152767590537
0.9991966488781775,0.9990697674418605,0.9990863753451511
0.998737591094279,0.9985384002125963,0.9986345712848226
0.998909737763241,0.9987379608103619,0.9988179791152829
0.9994835599931141,0.9994024301175221,0.9994501077028395
0.9993113738092505,0.9992029755579172,0.9992508780785421
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.998737591094279,0.9985384002125963,0.9986345712848226
0.9991392666551903,0.9990032560303009,0.9990199830997655
0.9993114133241522,0.9992033988316515,0.9993143605192314
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.998909737763241,0.9987374576383813,0.9987861476793254
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.9995409422161015,0.9994688620369141,0.9995164911335352
0.9989671199862282,0.9988044633368756,0.9988843625459787
0.9993113738092505,0.9992027637523253,0.9992191547297614
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9993114133241522,0.999203081418515,0.999266760177577
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9990245022092156,0.9988711069792151,0.9989823992923027
0.9993114133241522,0.999203081418515,0.999266760177577
0.9993687955471395,0.9992693457323149,0.9993014188618599
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9987949733172663,0.9986045584424215,0.998653506534491
0.9994261777701268,0.9993360775461426,0.999399577131844
0.9989670607138759,0.998804145628488,0.9988683862806178
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9994835599931141,0.9994022713687987,0.9994342033526313
0.9986228266483044,0.998405315614618,0.9985017867940511
0.9993114133241522,0.9992032930553711,0.99929849373868
0.9993114133241522,0.9992028696691909,0.9992192516913518
0.9989671199862282,0.9988043045037863,0.9988685096862784
0.9991966027774589,0.9990702616549343,0.9991498169365511
0.9987949733172663,0.9986047438708392,0.9986850967496568
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.998909737763241,0.9987372898252145,0.998770280898774
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9986802088712917,0.9984712529079429,0.9985205786977824
0.9987949733172663,0.9986058554072894,0.9987644765523929
0.999655706662076,0.9996015407092576,0.9996016994158259
0.9991966027774589,0.9990703851261621,0.9991656786109414
0.999655706662076,0.9996014877789585,0.9996016465276856
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9987949733172663,0.9986049292499833,0.9987009635302082
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9993114133241522,0.999202975557917,0.9992351045510521
0.9990245022092156,0.9988706570118913,0.9989190402572738
0.9990244462297716,0.9988706570118914,0.9989347785260037
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9989671199862282,0.9988046221277727,0.998916007046917
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9991392666551903,0.9990035208928452,0.9990359542589651
0.9992539882933548,0.9991366141993756,0.9992003475075466
0.9995409422161015,0.9994687209456767,0.999500595598017
0.9991392666551903,0.9990031235462219,0.9990041163192139
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.9991966488781775,0.9990703851261621,0.9991657092479085
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.998909737763241,0.998737960810362,0.9988337480209797
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.998909737763241,0.9987379608103619,0.9988179791152829
0.9991966488781775,0.999070014614056,0.9991023376896607
0.9989670607138759,0.9988038277511962,0.9988366629318373
0.9991392666551903,0.9990031235462219,0.9990041163192139
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9994835599931141,0.9994022713687987,0.9994342033526313
0.9987949733172663,0.9986054850919716,0.9987485638718627
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9994835599931141,0.9994021125357072,0.9994024697915284
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.9988523555402536,0.9986712729205421,0.9987357428248871
0.9994261777701268,0.9993360775461426,0.999399577131844
0.9992539882933548,0.9991364995018266,0.9991844858331562
0.9986228266483044,0.998405315614618,0.9985017867940511
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.998909737763241,0.9987371219674311,0.9987544141182225
0.9995409422161015,0.999468791500664,0.9995164623785685
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9990818844322029,0.9989371595589213,0.9989854236879696
0.9990244462297716,0.9988705069430603,0.9989189168516133
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9988523555402536,0.9986710963455149,0.9987356222144911
0.9990818844322029,0.998936877076412,0.9989694576349311
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9993687955471395,0.9992697337847707,0.9993490465608486
0.9993687955471395,0.9992696368103048,0.9993331937011483
0.9988522896820843,0.9986710963455149,0.9987356017898463
0.9992540311011648,0.9991368435030875,0.9992321014932941
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9994835599931141,0.999402191962803,0.9994183365720799
0.9992540311011648,0.9991362700152815,0.999152767590537
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9987949733172663,0.9986045584424215,0.9986692299691053
0.998909737763241,0.9987379608103619,0.9988179791152829
0.9991392666551903,0.9990036532713383,0.9990518071186653
0.99890967519798,0.998737960810362,0.9988337173840127
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9983932977563551,0.9981392876129719,0.9982520845930596
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9989671199862282,0.9988046221277727,0.998916007046917
0.9991966488781775,0.999070014614056,0.9991023376896607
0.9994261777701268,0.9993358129649309,0.9993520185527432
0.9992539882933548,0.9991363847737993,0.9991686241587661
0.998909737763241,0.9987372898252145,0.998770280898774
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9991392666551903,0.9990043146365748,0.9991310714171665
0.9993687955471395,0.9992693457323149,0.9992856351220476
0.9991966027774589,0.9990700146140561,0.9991180935877706
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9991966488781775,0.9990697674418605,0.9990863753451511
0.9994261777701268,0.9993359011820959,0.999383677887797
0.998565444425317,0.9983383183781988,0.9984036609875624
0.9988523555402536,0.9986710963455149,0.9987198899651868
0.9995983244390888,0.9995353468304017,0.9995987274239311
0.9993687593251463,0.9992696368103047,0.9993489936727082
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9994835599931141,0.9994022713687987,0.9994342033526313
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9988523555402536,0.9986714494486515,0.9987515956845873
0.9990818844322029,0.9989377240738281,0.9990488351267706
0.9994261448410421,0.9993358129649309,0.9993678008949232
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.998909737763241,0.998737960810362,0.9988337480209797
0.9993114133241522,0.999203081418515,0.999266760177577
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9990818844322029,0.998936877076412,0.9989694576349311
0.998909737763241,0.9987374576383813,0.9987861476793254
0.9993114133241522,0.999202975557917,0.9992351045510521
0.9991392666551903,0.9990035208928452,0.9990359542589651
0.9993113738092505,0.9992029755579172,0.9992508780785421
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9993114133241522,0.999203081418515,0.999266760177577
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9989671199862282,0.9988039867109634,0.9988525399247111
0.998909737763241,0.9987374576383813,0.9987861476793254
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9992540311011648,0.9991367288664587,0.999200426839757
0.9992540311011648,0.9991363847737992,0.9991528682606561
0.9994261448410421,0.9993359011820959,0.9993836625693135
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990818844322029,0.998936877076412,0.9989694576349311
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9990818844322029,0.9989377240738282,0.9990646583182399
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9991966488781775,0.9990701381509033,0.9991181905493609
0.9990818844322029,0.9989371595589213,0.9989854236879696
0.9995409158728337,0.9994687209456767,0.9995005853856946
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9990818844322029,0.998936877076412,0.9989694576349311
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9989671199862282,0.9988039867109634,0.9988525399247111
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9993687955471395,0.9992694427840871,0.9993014879817479
0.9986802088712917,0.9984722683493856,0.9985841511119007
0.9993687593251463,0.9992693457323149,0.9993014086495375
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9994835599931141,0.999402191962803,0.9994183365720799
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9989671199862282,0.9988043045037863,0.9988685096862784
0.9991392666551903,0.9990036532713383,0.9990518071186653
0.9989670607138759,0.998804145628488,0.9988683862806178
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9995409422161015,0.9994687209456767,0.999500595598017
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.998737591094279,0.9985380116959064,0.9986028377237196
0.9990818844322029,0.9989374418913535,0.999032924757137
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9993687955471395,0.9992695398100803,0.9993173408414481
0.9988523555402536,0.9986721550922854,0.9988150071233882
0.9993113738092505,0.9992027637523253,0.9992191547297614
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.9995983244390888,0.9995350381932913,0.9995352542822998
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.998909737763241,0.9987374576383813,0.9987704205361823
0.9992539882933548,0.9991364995018266,0.9991844858331562
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9993687955471395,0.9992693457323149,0.9993014188618599
0.9991966488781775,0.9990703851261621,0.9991657092479085
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9990245022092156,0.9988703568343412,0.9988873345378734
0.9988523555402536,0.9986714494486515,0.9987515956845873
0.9992539882933548,0.9991366141993756,0.9992003475075466
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990818844322029,0.9989375830013281,0.9990487915376884
0.9987949733172663,0.9986049292499833,0.9987009635302082
0.9987949733172663,0.9986047438708392,0.9986850967496568
0.9995409422161015,0.9994685797794606,0.9994688620369141
0.9988523555402536,0.9986707430546324,0.9987038886533881
0.9991966488781775,0.9990698910443794,0.9990864848299604
0.9994835599931141,0.9994023507537022,0.9994342548431392
0.9991392172615632,0.9990035208928453,0.9990517013423847
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9990818844322029,0.9989367357788411,0.9989535908543796
0.9994835599931141,0.999402191962803,0.9994183365720799
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9990245022092156,0.9988714067582819,0.9989983045557751
0.9991392666551903,0.9990040501958701,0.999099365697766
0.9991966027774589,0.9990701381509033,0.9991339552621608
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.998737591094279,0.9985378173600957,0.9985869709431682
0.9992540311011648,0.9991369581092744,0.9992479682738457
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9990818844322029,0.998936877076412,0.9989694576349311
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9991392666551903,0.9990036532713383,0.9990518071186653
0.9994835599931141,0.9994023507537022,0.9994342548431392
0.9991966027774589,0.9990700146140561,0.9991180935877706
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991966488781775,0.9990703851261621,0.9991657092479085
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9991966488781775,0.9990698910443794,0.9990864848299604
0.998909737763241,0.9987382960355933,0.9988496848346835
0.9993113738092505,0.9992028696691909,0.9992350164041517
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.9995409422161015,0.9994686503719448,0.9994847288174655
0.9986228266483044,0.998404891665559,0.9984700532329481
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9992540311011648,0.9991368435030875,0.9992162796994571
0.9988523555402536,0.9986710963455149,0.9987198899651868
0.9993687593251463,0.9992694427840871,0.9993172703239277
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9991392666551903,0.9990032560303009,0.9990199830997655
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9994835599931141,0.9994023507537021,0.9994500701331828
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9994835599931141,0.9994024301175221,0.9994501077028395
0.9991392666551903,0.9990037856146643,0.9990676599783654
0.9990818317456674,0.9989373007438895,0.9990170324457797
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9993687955471395,0.9992696368103047,0.9993490192035142
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9987949733172663,0.998604187437687,0.9986374964080025
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9989671199862282,0.9988044633368756,0.9988843625459787
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9993687593251463,0.9992696368103047,0.9993489936727082
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9992540311011648,0.9991362700152815,0.999152767590537
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991392666551903,0.9990040501958701,0.9991151837830742
0.9989671199862282,0.9988038277511962,0.9988366731441596
0.9994261777701268,0.9993357247243257,0.9993361656930431
0.9990245022092156,0.9988709570299528,0.9989507459766743
0.9987949041661884,0.9986047438708392,0.9986850712188509
0.9993114133241522,0.999203187250996,0.9992826269581285
0.998737591094279,0.9985384002125963,0.9986345712848226
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9992540311011648,0.9991363847737993,0.9991686343710884
0.9995409422161015,0.999468791500664,0.999500638273835
0.9990818844322029,0.9989370183364337,0.9989695708282693
0.9990818317456674,0.9989370183364338,0.9989853090969991
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9988523555402536,0.9986709197235514,0.9987197554339396
0.998909737763241,0.9987377931309374,0.9988178812404283
0.998909737763241,0.9987376254069498,0.9988020144598768
